year,stock_code,company_name,industry,industry_code,revenue,receivables,gross_profit,operating_income,total_assets,current_assets,ppe,total_liabilities,net_income,operating_cash_flow,matched_accounts,missing_optional_accounts
2023,009420,한올바이오파마,Manufacturing,212.0,134909837622.0,22524255320.0,75172268247.0,2211359603.0,239746992700.0,113577189274.0,18079815939.0,53528622870.0,3508607559.0,29642920058.0,,
2024,009420,한올바이오파마,Manufacturing,212.0,138943698757.0,20069300281.0,73306381983.0,230474890.0,212880605189.0,85353313757.0,17021438141.0,44529201856.0,-1804843479.0,9360058092.0,,
2019,009450,경동나비엔,Manufacturing,28520.0,774290704230.0,95358763061.0,264654858793.0,44824995058.0,609808342818.0,274279157189.0,278770581109.0,308765718718.0,27852089787.0,78554867532.0,,
2020,009450,경동나비엔,Manufacturing,28520.0,873409018805.0,90253546801.0,330367037162.0,67099322639.0,734688738144.0,360418516941.0,303896226705.0,386524891923.0,41637325058.0,57625119748.0,,
2021,009450,경동나비엔,Manufacturing,28520.0,1102947009588.0,126205674826.0,419117742356.0,64295519089.0,933884528777.0,475582013326.0,363078106913.0,483469066212.0,80657672817.0,80668518587.0,,
2022,009450,경동나비엔,Manufacturing,28520.0,1160860788602.0,105058429769.0,467907850217.0,59770841498.0,1018019428372.0,523037781853.0,378745006535.0,500314843682.0,53582342499.0,9346017991.0,,
2023,009450,경동나비엔,Manufacturing,28520.0,1204312871752.0,118713349010.0,513978518718.0,105910537855.0,1060557971487.0,554862076466.0,394375083877.0,475962722079.0,83148711338.0,197363180983.0,,
2024,009450,경동나비엔,Manufacturing,28520.0,1353879442184.0,150846620458.0,610559280735.0,132576050452.0,1358870104798.0,735122507338.0,468094366737.0,663453095174.0,124340920975.0,52521650820.0,,
2019,009460,한창제지,Manufacturing,171.0,181407722252.0,23213083153.0,27012571006.0,10850046779.0,171963791952.0,90969686406.0,78329652517.0,86019806820.0,7375908389.0,10410416359.0,,
2020,009460,한창제지,Manufacturing,171.0,171478302287.0,24286694412.0,35784874154.0,17247280915.0,181081553603.0,92686913353.0,84308891119.0,86371983476.0,10589706862.0,20755025706.0,,
2021,009460,한창제지,Manufacturing,171.0,182209638870.0,24200819982.0,39021065598.0,17762577766.0,248597574228.0,122053788151.0,122629805114.0,140052513951.0,15021665983.0,13911220211.0,,
2022,009460,한창제지,Manufacturing,171.0,214923504794.0,34645263831.0,26388325418.0,1285737605.0,283062451163.0,103712969664.0,175685469293.0,172631641520.0,1260744010.0,6898400119.0,,
2023,009460,한창제지,Manufacturing,171.0,276033575626.0,39571791293.0,15808973550.0,-11474501616.0,288895489417.0,108408655049.0,177544739060.0,197857870801.0,-17494819303.0,-2503659673.0,,
2024,009460,한창제지,Manufacturing,171.0,294257732833.0,38619573661.0,28294504539.0,1142467067.0,287559143129.0,100717749201.0,173394119711.0,193177410262.0,2639511966.0,3356363749.0,,
2019,009470,삼화전기,Manufacturing,26291.0,195087850963.0,33885434291.0,28078585107.0,5108628001.0,125230245157.0,66977303106.0,28497984776.0,63914777896.0,3569595284.0,6794491617.0,,
2020,009470,삼화전기,Manufacturing,26291.0,199302909242.0,36699282265.0,27791822934.0,5839464837.0,137039897477.0,77390762374.0,27323396210.0,69343133469.0,5776535708.0,12762532774.0,,
2021,009470,삼화전기,Manufacturing,26291.0,247098495129.0,38175153306.0,47022058090.0,21822500847.0,158640155782.0,97173356510.0,29087290841.0,71761025146.0,15466953819.0,15252750283.0,,
2022,009470,삼화전기,Manufacturing,26291.0,239112733902.0,32404826137.0,39858908515.0,13648212242.0,139115269782.0,86861007970.0,28513374958.0,50062914992.0,10784755608.0,19450255562.0,,
2023,009470,삼화전기,Manufacturing,26291.0,202450938538.0,33274830126.0,32426763835.0,7828690534.0,139238488628.0,79607897714.0,30853979932.0,45172483589.0,5800702495.0,7079005399.0,,
2024,009470,삼화전기,Manufacturing,26291.0,233116164397.0,38821978829.0,50642107860.0,24788845997.0,173158472097.0,108212114156.0,33653067969.0,61084348626.0,20673576344.0,25169294228.0,,
2019,009520,포스코엠텍,Manufacturing,24199.0,288697939148.0,40745304816.0,26596154471.0,13060614300.0,129016969825.0,101544692983.0,11665163074.0,39056698845.0,10576708447.0,8028299929.0,,
2020,009520,포스코엠텍,Manufacturing,24199.0,255399800061.0,33063061607.0,21480897566.0,11611240621.0,130303408273.0,107317529709.0,10987495755.0,33902814084.0,9409919553.0,12644335006.0,,
2021,009520,포스코엠텍,Manufacturing,24199.0,323878359080.0,42889275280.0,27683848685.0,16375758805.0,156334135241.0,134737091774.0,12250662539.0,51769384866.0,13064109990.0,3411845895.0,,
2022,009520,포스코엠텍,Manufacturing,24199.0,342175910791.0,45645157780.0,19566103400.0,6356472443.0,159723837264.0,125563384822.0,13541951717.0,45114339289.0,4825407603.0,-7894212459.0,,
2023,009520,포스코엠텍,Manufacturing,24199.0,341410235234.0,43895852660.0,19247602423.0,4487629441.0,154927324419.0,110849020695.0,16036193706.0,39170373630.0,4868317716.0,17154396385.0,,
2024,009520,포스코엠텍,Manufacturing,24199.0,346628290419.0,51087147075.0,19577464483.0,1422749362.0,149757864258.0,113441675896.0,15796995539.0,37944730555.0,567503575.0,-7687294340.0,,
2019,009580,무림P&P,Manufacturing,171.0,631256802480.0,87472025537.0,97084396667.0,49416451445.0,1350311527213.0,391028639625.0,736615861059.0,729754370711.0,10362657176.0,52225558592.0,,
2020,009580,무림P&P,Manufacturing,171.0,527907655787.0,74778617662.0,52963558768.0,6314020021.0,1430440065855.0,466939241715.0,741870490899.0,829022675612.0,-7568352483.0,32083140602.0,,
2021,009580,무림P&P,Manufacturing,171.0,613699105829.0,106906020336.0,83801020867.0,29386707735.0,1483591838656.0,456651991077.0,732091542542.0,864649854673.0,19729686753.0,-15328185220.0,,
2022,009580,무림P&P,Manufacturing,171.0,774103601234.0,168102565641.0,134071874400.0,68291305211.0,1604057802775.0,606630104461.0,711411897634.0,941368622014.0,45518463154.0,51495368399.0,,
2023,009580,무림P&P,Manufacturing,171.0,768920159344.0,138146135128.0,70185396103.0,11609909605.0,1622970089396.0,575867112550.0,823484475247.0,992596055413.0,-21635976438.0,88962478008.0,,
2024,009580,무림P&P,Manufacturing,171.0,811651367990.0,130256495398.0,103338615728.0,36472102186.0,1691457264967.0,553511009262.0,907862526975.0,1045487789466.0,22596860341.0,97847400429.0,,
2019,009620,삼보산업,Manufacturing,24222.0,319940541585.0,62536212702.0,23257705240.0,7471763519.0,300467660713.0,147929515007.0,138673097650.0,247611163852.0,-3783383635.0,17743783852.0,,
2020,009620,삼보산업,Manufacturing,24222.0,299936255798.0,57594906092.0,25554066837.0,8832355172.0,296022828039.0,141236533549.0,113589775060.0,256116623108.0,-7064158653.0,28945607088.0,,
2021,009620,삼보산업,Manufacturing,24222.0,356025450406.0,64510141695.0,30735163711.0,14591971502.0,330137101614.0,172952588621.0,125786681960.0,276058406444.0,1874760142.0,25333714370.0,,
2022,009620,삼보산업,Manufacturing,24222.0,455016352333.0,79863782623.0,26541624101.0,8377263593.0,338442672031.0,179585361688.0,127508833617.0,288906499064.0,-10974046328.0,23332759897.0,,
2023,009620,삼보산업,Manufacturing,24222.0,427122516114.0,67897182123.0,19288419277.0,-620207119.0,341270065360.0,184933644058.0,125623347542.0,301926702741.0,-16744179659.0,14053592826.0,,
2024,009620,삼보산업,Manufacturing,24222.0,340974508783.0,50782163712.0,21985663970.0,628510028.0,295754193989.0,149580803456.0,114297327141.0,263962379620.0,-22570715111.0,9270498099.0,,
2019,009680,모토닉,Manufacturing,303.0,207639235497.0,15560940860.0,25669875286.0,9695919016.0,440900555804.0,341600216152.0,78987739862.0,32950954575.0,11354807647.0,29902881260.0,,
2020,009680,모토닉,Manufacturing,303.0,178557667313.0,11506414471.0,23821938369.0,11362294429.0,442437586413.0,360472771731.0,72174372751.0,27803337892.0,14858904600.0,25339542066.0,,
2021,009680,모토닉,Manufacturing,303.0,196083915586.0,14904885325.0,27530463469.0,14355454772.0,447982644765.0,376573544405.0,64421308694.0,29163386445.0,11970139406.0,22036164481.0,,
2022,009680,모토닉,Manufacturing,303.0,223860212776.0,18882615689.0,29275180743.0,13782733618.0,464094161172.0,371947222503.0,60266040176.0,33436780037.0,21497074696.0,18154943056.0,,
2023,009680,모토닉,Manufacturing,303.0,244258777569.0,23815324922.0,32961748205.0,15150182530.0,480202443379.0,264953218135.0,61296643906.0,33085143261.0,27476027732.0,14873520051.0,,
2024,009680,모토닉,Manufacturing,303.0,290604602023.0,29340088007.0,48263446905.0,23779484995.0,499377343872.0,377829685058.0,64608561041.0,31205741041.0,32361865325.0,24336523906.0,,
2019,009730,이렘,Manufacturing,2413.0,58286145143.0,14176142712.0,5433151915.0,-3707716214.0,84205794938.0,32638370024.0,9789778661.0,80999696692.0,-56783987847.0,-4745084415.0,,
2020,009730,이렘,Manufacturing,2413.0,37621830827.0,8758046924.0,927359660.0,-5993224517.0,53379078638.0,22658944393.0,12171716771.0,33130839905.0,-24481873035.0,474704635.0,,
2021,009730,이렘,Manufacturing,2413.0,45603510039.0,5858665013.0,5698528078.0,1054013417.0,36481931799.0,22132508225.0,2276379186.0,30261036448.0,-2513258569.0,2973247081.0,,
2022,009730,이렘,Manufacturing,2413.0,66612579112.0,7437275522.0,7696402830.0,1987489985.0,45517291415.0,39121775037.0,1436819205.0,17593273649.0,2915877037.0,-9645124631.0,,
2023,009730,이렘,Manufacturing,2413.0,76780298502.0,9144109725.0,7486842137.0,979218394.0,61128754888.0,41969837332.0,12955437142.0,23034597137.0,95378578.0,1601119247.0,,
2024,009730,이렘,Manufacturing,2413.0,109831999855.0,25197736119.0,5835336937.0,-4723456766.0,130328701520.0,59698335129.0,62638098452.0,77665410950.0,-14898026363.0,5820262869.0,,
2019,009770,삼정펄프,Manufacturing,171.0,147064265311.0,16019488224.0,14825467407.0,6702263684.0,206283506389.0,106460681737.0,37088846757.0,21658225341.0,4670508769.0,16818531449.0,,
2020,009770,삼정펄프,Manufacturing,171.0,146331017088.0,15901292688.0,22249772341.0,13559837904.0,232780512956.0,134604946046.0,35477680091.0,21806866505.0,26856455616.0,13794737040.0,,
2021,009770,삼정펄프,Manufacturing,171.0,138137181380.0,17208495140.0,10625493336.0,1344597894.0,239413228555.0,138564898932.0,33246392158.0,23293617870.0,7614074852.0,1718650242.0,,
2022,009770,삼정펄프,Manufacturing,171.0,174464091782.0,18190024648.0,15878128333.0,4665535399.0,232663818640.0,135234131351.0,33930546796.0,19657538379.0,-957080026.0,2215876485.0,,
2023,009770,삼정펄프,Manufacturing,171.0,178308058944.0,16621299338.0,18952850220.0,7375339325.0,242673645106.0,158375936844.0,35647166361.0,18538669154.0,13973439920.0,13056936982.0,,
2024,009770,삼정펄프,Manufacturing,171.0,163884080446.0,16547120996.0,17902378565.0,4868322824.0,298459252351.0,152770987902.0,37694878902.0,40124645490.0,37954518636.0,21259638180.0,,
2019,009780,엠에스씨,Manufacturing,108.0,149239103603.0,21176023526.0,32170177905.0,14678632202.0,158200567032.0,65793511782.0,56192804752.0,67911430914.0,11753362178.0,15163104879.0,,
2020,009780,엠에스씨,Manufacturing,108.0,146370550220.0,19163054959.0,26108287736.0,12874933569.0,166617891647.0,71831653320.0,60090105983.0,65881025634.0,8939756391.0,11872722570.0,,
2021,009780,엠에스씨,Manufacturing,108.0,162048905307.0,23752982878.0,34848531508.0,21271230007.0,184759644868.0,92984936433.0,56297984971.0,69040862445.0,15388488221.0,22255697054.0,,
2022,009780,엠에스씨,Manufacturing,108.0,204298999216.0,32809653414.0,42246335369.0,24682798489.0,212205758875.0,124305405733.0,53709725507.0,79058591288.0,18124645500.0,-7761938666.0,,
2023,009780,엠에스씨,Manufacturing,108.0,189048296801.0,26820744021.0,41684333555.0,23703127840.0,223374109543.0,114100673662.0,71428817318.0,73014398093.0,18467404834.0,24235517354.0,,
2024,009780,엠에스씨,Manufacturing,108.0,189756857111.0,28874327747.0,46306112041.0,27518337355.0,259494039611.0,129105461787.0,92268902020.0,89919374737.0,21763730360.0,33508077809.0,,
2019,009810,플레이그램,Wholesale/Retail,467.0,8774909615.0,2736871043.0,389256719.0,-1364413652.0,42708082818.0,26642059491.0,165874811.0,1359385387.0,-3276104129.0,7027159.0,,
2020,009810,플레이그램,Wholesale/Retail,467.0,34094042677.0,9200415647.0,2536261125.0,-2409284459.0,69040671433.0,40024359310.0,157934213.0,6899406385.0,3639877574.0,-1423907210.0,,
2021,009810,플레이그램,Wholesale/Retail,467.0,40831807103.0,10493551641.0,3012978391.0,-1511144382.0,129521137663.0,113885964310.0,639478253.0,77794237641.0,-18015508627.0,-4460290850.0,,
2022,009810,플레이그램,Wholesale/Retail,467.0,131301686660.0,54447431345.0,24709240846.0,-6864422815.0,303643329972.0,169102620939.0,2099457058.0,120092720408.0,-3943930162.0,-10546352266.0,,
2023,009810,플레이그램,Wholesale/Retail,467.0,214420293706.0,52169149338.0,47153120297.0,-2591617556.0,273648831677.0,169267010468.0,1473338303.0,99973852839.0,-43211170123.0,26537739073.0,,
2024,009810,플레이그램,Wholesale/Retail,467.0,268344392135.0,41482413527.0,49380983921.0,-5099237519.0,336750096820.0,185758536169.0,24444145581.0,131314143054.0,-2314274676.0,-383059183.0,,
2019,009830,한화솔루션,Manufacturing,20111.0,9503286226445.0,1572845944066.0,1771152248383.0,378325667351.0,15681128868341.0,5322649532271.0,6594032988421.0,9875281658412.0,-248864999187.0,1206117680069.0,,
2020,009830,한화솔루션,Manufacturing,20111.0,9195008128360.0,1457525668928.0,1925892629252.0,594183118076.0,15137319821657.0,4958364766066.0,6416485418350.0,9169604331158.0,301722374169.0,1069541687095.0,,
2021,009830,한화솔루션,Manufacturing,20111.0,10725192384822.0,1631758622607.0,2196180039791.0,738347655292.0,20007572194182.0,6073959931089.0,6451599071822.0,11806325074949.0,616328220396.0,990890683781.0,,
2022,009830,한화솔루션,Manufacturing,20111.0,13653948104906.0,2195999363307.0,2801375245079.0,966247380110.0,23831697412977.0,8573295434667.0,6879451517358.0,13934785853643.0,366023151112.0,115716723309.0,,
2023,009830,한화솔루션,Manufacturing,20111.0,13288744762930.0,2403263897729.0,2238876997924.0,604528962904.0,24492909473815.0,8704888457154.0,3412411608.0,15482363318996.0,-155257718254.0,517954151584.0,,
2024,009830,한화솔루션,Manufacturing,20111.0,12394023649010.0,2956244825407.0,1385855326596.0,-300237959946.0,30036831374114.0,10882665025254.0,10726963534853.0,19429975219652.0,-1368980474463.0,638486498245.0,,
2020,009900,명신산업,Manufacturing,303.0,809027813381.0,106927999632.0,101967055703.0,66211555281.0,476900966475.0,288948185008.0,167120941702.0,292854333889.0,-88786090362.0,48131126189.0,,
2021,009900,명신산업,Manufacturing,303.0,1107708433619.0,174568972536.0,102494454960.0,56483430574.0,719480410348.0,435371071041.0,224598024526.0,422389631503.0,45336209515.0,22790634743.0,,
2022,009900,명신산업,Manufacturing,303.0,1515242090552.0,223104178582.0,201565680936.0,126853664705.0,929267254095.0,562797781474.0,306234918699.0,545467699718.0,85711784999.0,97679793766.0,,
2023,009900,명신산업,Manufacturing,303.0,1738905096629.0,219640030186.0,285153076865.0,208112383711.0,1044875997928.0,646838346174.0,355136685886.0,509720440831.0,152651612715.0,246191220695.0,,
2024,009900,명신산업,Manufacturing,303.0,1573818204184.0,244078324940.0,224614159673.0,148119754582.0,1210314499204.0,704495197208.0,459316051814.0,512838006337.0,129093643417.0,203697591841.0,,
2019,010040,한국내화,Manufacturing,2321.0,223874327470.0,26233542278.0,29115330815.0,8985231656.0,209255063529.0,70234539042.0,76770265018.0,68784713068.0,4286221933.0,6191950812.0,,
2020,010040,한국내화,Manufacturing,2321.0,203694763872.0,34945920264.0,24005760757.0,5181220846.0,202829020034.0,66730796646.0,68765428620.0,58645134405.0,1475766202.0,2732674847.0,,
2021,010040,한국내화,Manufacturing,2321.0,271738137334.0,41225900259.0,34817557460.0,8589133409.0,357947858446.0,124632567805.0,88055968884.0,104085579685.0,5684425508.0,16163350029.0,,
2022,010040,한국내화,Manufacturing,2321.0,358774066756.0,60425299617.0,37685135286.0,10520196988.0,325998841087.0,128344613909.0,90891344101.0,105655719304.0,809211754.0,6506970870.0,,
2023,010040,한국내화,Manufacturing,2321.0,411810116407.0,75668874364.0,36815138300.0,-7538507015.0,333192248433.0,121321541387.0,105563363793.0,127475850405.0,-14730463885.0,10240134445.0,,
2024,010040,한국내화,Manufacturing,2321.0,416008387892.0,69303840164.0,42081963551.0,8586286130.0,307361942953.0,121843071543.0,104571094469.0,125787539987.0,5505120876.0,18404301871.0,,
2023,010090,이마트에브리데이,Wholesale/Retail,47121.0,1407364019648.0,27398584145.0,393738666259.0,18757930696.0,757113797174.0,116274761559.0,165155847534.0,628502892949.0,-4730982693.0,,,
2019,010100,한국무브넥스,Manufacturing,303.0,954039222999.0,217570811818.0,67380048545.0,14862153514.0,652275269935.0,370275951795.0,236469866832.0,424144042787.0,10919773019.0,53794500520.0,,
2020,010100,한국무브넥스,Manufacturing,303.0,881568285914.0,219867089966.0,61569643091.0,13774017645.0,667998510000.0,385073301917.0,232165600708.0,431038186381.0,11424414939.0,58103063837.0,,
2021,010100,한국무브넥스,Manufacturing,303.0,1003927830852.0,242702477693.0,81074456987.0,26202053084.0,699351929145.0,401696635490.0,243995628527.0,436752216916.0,19748626389.0,40705923266.0,,
2022,010100,한국무브넥스,Manufacturing,303.0,1371353848027.0,301453958208.0,112883050438.0,37003638271.0,799394136303.0,465324219954.0,267342742619.0,498148853006.0,35639746480.0,43649827231.0,,
2023,010100,한국무브넥스,Manufacturing,303.0,1510805866604.0,307973264852.0,144562959847.0,59337787778.0,874724776068.0,487703648703.0,310201375914.0,533544151720.0,50489560045.0,98019887900.0,,
